Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-157944,"sewage overflow, in commercial area",Waste-Water/Sewage,High,2024-10-12 19:36:24,Pending
CF-157945,"meter installation, in colony",Water Supply,Low,2024-08-06 22:14:33,Resolved
CF-157946,"flooding, near school",Water Supply,High,2025-03-16 03:00:06,Pending
CF-157947,"transformer burnt, in colony",Electricity,High,2024-06-05 17:11:21,In Progress
CF-157948,"no water days, near hospital",Water Supply,High,2025-03-26 04:58:46,Pending
CF-157949,"collection frequency, in commercial area",Waste-Water/Sewage,Low,2024-02-06 13:58:29,Resolved
CF-157950,"health hazard, near railway station",Waste-Water/Sewage,High,2025-02-09 18:51:33,In Progress
CF-157951,"street cleaning, in neighborhood",Waste-Water/Sewage,Low,2025-03-06 10:23:58,Closed
CF-157952,"pole down, in neighborhood, urgent attention required",Electricity,High,2025-01-25 23:12:01,Resolved
CF-157953,"street cleaning, in residential area",Waste-Water/Sewage,Low,2024-06-23 14:05:03,Closed
CF-157954,"blackout, near bus stand",Electricity,High,2025-11-03 00:21:22,Resolved
CF-157955,"billing query, in market area",Electricity,Low,2024-08-24 13:26:48,Closed
CF-157956,"voltage problem, in slum area",Electricity,Low,2025-08-31 23:59:59,Pending
CF-157957,"supply timing, in neighborhood",Water Supply,Low,2024-07-23 02:15:04,Resolved
CF-157958,"overflowing gutter, in gated community",Waste-Water/Sewage,High,2024-03-21 23:35:32,Resolved
CF-157959,"connection transfer, near railway station",Water Supply,Low,2024-10-04 11:12:39,Pending
CF-157960,"no power days, in old city",Electricity,High,2025-11-22 16:24:37,Resolved
CF-157961,"tariff inquiry, in old city",Water Supply,Low,2024-05-04 23:36:07,Resolved
CF-157962,"quality test, in apartment complex",Water Supply,Low,2025-05-28 07:38:40,Pending
CF-157963,"brown water, in market area",Water Supply,High,2024-08-15 08:49:08,Resolved
CF-157964,"water shortage, near railway station",Water Supply,High,2024-12-27 16:52:09,Resolved
CF-157965,"collection missed, in our locality",Waste-Water/Sewage,Low,2025-04-09 02:07:28,Pending
CF-157966,"emergency supply, near bus stand",Water Supply,High,2024-02-15 14:04:26,Resolved
CF-157967,"garbage collection, in gated community",Waste-Water/Sewage,Low,2025-01-04 05:23:16,Resolved
CF-157968,"transformer burnt, in gated community",Electricity,High,2025-01-16 12:36:09,Resolved
CF-157969,"power line touching tree, near temple",Electricity,High,2024-04-19 23:36:41,Resolved
CF-157970,"dirty water, near temple, urgent attention required",Water Supply,High,2024-09-23 07:07:03,Resolved
CF-157971,"bill correction, near school",Water Supply,Low,2024-11-21 21:13:43,Resolved
CF-157972,"power outage, in neighborhood",Electricity,High,2025-12-03 05:39:26,Pending
CF-157973,"bin replacement, near bus stand",Waste-Water/Sewage,Low,2025-10-09 07:53:27,Closed
CF-157974,"sewage stagnating, near school",Waste-Water/Sewage,High,2025-08-18 22:59:19,Resolved
CF-157975,"new connection, in apartment complex",Electricity,Low,2025-06-02 21:34:08,Closed
CF-157976,"continuous outages, in slum area, urgent attention required",Electricity,High,2024-12-06 00:05:57,Pending
CF-157977,"disease risk, in commercial area",Waste-Water/Sewage,High,2024-01-09 03:44:00,Resolved
CF-157978,"tariff inquiry, near railway station",Electricity,Low,2024-05-08 04:35:33,Resolved
CF-157979,"power fluctuation, in neighborhood",Electricity,Low,2024-12-07 04:41:08,Closed
CF-157980,"sewage backup, in gated community, urgent attention required",Waste-Water/Sewage,High,2025-02-17 15:53:30,In Progress
CF-157981,"garbage heap, in colony, urgent attention required",Waste-Water/Sewage,High,2024-07-30 03:02:17,Resolved
CF-157982,"name change, near hospital",Water Supply,Low,2024-04-28 08:42:44,Resolved
CF-157983,"solar setup, in market area",Electricity,Low,2024-12-18 12:28:36,Closed
CF-157984,"solar setup, in commercial area",Electricity,Low,2024-03-05 03:22:47,Closed
CF-157985,"solar setup, in industrial zone",Electricity,Low,2025-10-03 12:17:24,Pending
CF-157986,"no water pump, in apartment complex",Water Supply,High,2025-04-25 03:28:55,In Progress
CF-157987,"water crisis, in market area",Water Supply,High,2024-07-18 10:27:40,Pending
CF-157988,"meter reading, near school",Electricity,Low,2024-07-25 10:18:46,Resolved
CF-157989,"connection shift, in industrial zone",Electricity,Low,2025-10-11 18:23:12,Resolved
CF-157990,"leakage minor, in old city",Water Supply,Low,2025-03-14 11:28:47,Resolved
CF-157991,"waste segregation, in slum area",Waste-Water/Sewage,Low,2024-04-27 18:45:39,Resolved
CF-157992,"pole down, in slum area",Electricity,High,2024-11-29 18:34:20,Resolved
CF-157993,"leakage minor, in our locality",Water Supply,Low,2024-12-25 02:06:53,Pending
CF-157994,"new connection, near school",Electricity,Low,2024-11-13 13:48:28,Resolved
CF-157995,"power backup, in industrial zone",Electricity,Low,2025-09-26 20:29:08,Resolved
CF-157996,"choked drain, in colony",Waste-Water/Sewage,High,2024-10-27 17:27:05,In Progress
CF-157997,"complete failure, in neighborhood, urgent attention required",Electricity,High,2024-09-01 23:20:44,Resolved
CF-157998,"garbage not collected, in neighborhood, urgent attention required",Waste-Water/Sewage,High,2025-01-12 16:42:06,Pending
CF-157999,"collection missed, near bus stand",Waste-Water/Sewage,Low,2025-01-10 15:21:27,Pending
CF-158000,"rodent infestation, in colony",Waste-Water/Sewage,High,2024-08-29 22:05:45,Pending
CF-158001,"tariff inquiry, in colony",Electricity,Low,2025-04-10 09:19:04,Resolved
CF-158002,"dangerous transformer, near school",Electricity,High,2024-05-04 04:04:36,Resolved
CF-158003,"power outage, near school",Electricity,High,2024-10-08 01:16:50,Resolved
CF-158004,"sewage leak, in gated community, urgent attention required",Waste-Water/Sewage,High,2025-12-01 04:07:37,In Progress
CF-158005,"complete darkness, near school, urgent attention required",Electricity,High,2024-01-12 15:54:57,In Progress
CF-158006,"tariff inquiry, in industrial zone",Water Supply,Low,2025-12-20 13:05:38,Pending
CF-158007,"recycling bin, in gated community",Waste-Water/Sewage,Low,2025-06-04 18:08:43,Closed
CF-158008,"waste segregation, in gated community",Waste-Water/Sewage,Low,2024-11-07 12:43:50,Closed
CF-158009,"awareness needed, in commercial area",Waste-Water/Sewage,Low,2025-04-21 21:09:09,Resolved
CF-158010,"short circuit, in neighborhood",Electricity,High,2025-09-08 10:41:36,In Progress
CF-158011,"power line touching tree, in market area",Electricity,High,2025-10-15 20:47:31,In Progress
CF-158012,"electrical fire, in slum area",Electricity,High,2025-11-17 18:48:50,In Progress
CF-158013,"bill correction, in gated community",Water Supply,Low,2024-11-04 05:19:09,Pending
CF-158014,"live wire, near bus stand",Electricity,High,2024-12-04 02:12:05,Resolved
CF-158015,"power cut emergency, in slum area, urgent attention required",Electricity,High,2024-04-08 09:55:27,Pending
CF-158016,"solar setup, in commercial area",Electricity,Low,2024-04-07 08:07:03,Pending
CF-158017,"hospital water, in old city",Water Supply,High,2025-05-02 15:55:10,Pending
CF-158018,"new connection, in residential area",Electricity,Low,2025-07-06 09:50:51,Closed
CF-158019,"sewage stagnating, in colony, urgent attention required",Waste-Water/Sewage,High,2024-11-20 07:30:01,Resolved
CF-158020,"supply timing, in neighborhood",Water Supply,Low,2024-05-26 20:40:22,Resolved
CF-158021,"supply timing, in slum area",Water Supply,Low,2024-04-26 23:10:50,Pending
CF-158022,"connection transfer, near railway station",Water Supply,Low,2025-02-17 02:29:05,Resolved
CF-158023,"garbage piling, in commercial area",Waste-Water/Sewage,High,2025-11-12 18:38:43,Resolved
CF-158024,"payment not reflected, in commercial area",Electricity,Low,2024-09-07 02:25:01,Pending
CF-158025,"electric pole dangerous, in our locality",Electricity,High,2024-01-31 06:23:06,In Progress
CF-158026,"bill correction, near school",Electricity,Low,2025-02-18 09:09:28,Pending
CF-158027,"billing query, near school",Electricity,Low,2024-03-20 07:26:51,Resolved
CF-158028,"overflowing drain, in neighborhood, urgent attention required",Waste-Water/Sewage,High,2025-10-03 16:00:49,Pending
CF-158029,"collection frequency, near bus stand",Waste-Water/Sewage,Low,2024-06-15 02:43:31,Resolved
CF-158030,"pressure issue, in slum area",Water Supply,Low,2025-10-19 22:11:54,Pending
CF-158031,"pole down, in colony, urgent attention required",Electricity,High,2024-09-30 19:43:58,Pending
CF-158032,"new connection, in colony",Electricity,Low,2024-12-11 00:43:13,Closed
CF-158033,"pipeline repair, in neighborhood",Water Supply,Low,2024-08-18 05:14:04,Resolved
CF-158034,"garbage not collected, near bus stand",Waste-Water/Sewage,High,2025-09-29 15:16:56,Resolved
CF-158035,"bin replacement, near bus stand",Waste-Water/Sewage,Low,2025-02-05 06:15:05,Resolved
CF-158036,"generator needed, in colony",Electricity,Low,2024-02-22 15:26:29,Resolved
CF-158037,"bin repair, in gated community",Waste-Water/Sewage,Low,2025-03-22 05:55:52,Pending
CF-158038,"pressure issue, near park",Water Supply,Low,2025-04-18 03:30:52,Closed
CF-158039,"dirty water, in neighborhood",Water Supply,High,2025-08-07 07:05:55,Resolved
CF-158040,"garbage heap, near bus stand",Waste-Water/Sewage,High,2025-05-04 00:02:16,Resolved
CF-158041,"no water supply, in slum area, urgent attention required",Water Supply,High,2025-03-25 21:01:23,In Progress
CF-158042,"connection shift, near railway station",Electricity,Low,2024-07-06 16:06:33,Closed
CF-158043,"no water supply, in residential area, urgent attention required",Water Supply,High,2025-07-12 18:05:39,Resolved
CF-158044,"rodent infestation, in old city",Waste-Water/Sewage,High,2024-12-14 20:32:09,In Progress
CF-158045,"choked drain, in industrial zone",Waste-Water/Sewage,High,2024-11-07 21:53:01,Resolved
CF-158046,"drainage cleaning, near temple",Waste-Water/Sewage,Low,2025-09-08 07:02:30,Closed
CF-158047,"electrical fire, in slum area, urgent attention required",Electricity,High,2025-07-20 14:39:37,Resolved
CF-158048,"tank overflow, near school",Water Supply,High,2025-01-16 17:52:51,Resolved
CF-158049,"pressure low, in colony",Water Supply,Low,2025-12-23 14:04:22,Resolved
CF-158050,"fire hazard, near temple",Electricity,High,2025-03-04 10:28:51,Pending
CF-158051,"spark explosion, in slum area, urgent attention required",Electricity,High,2024-12-20 16:45:57,In Progress
CF-158052,"new connection, in slum area",Electricity,Low,2024-06-16 15:20:55,Resolved
CF-158053,"pipeline broken, in commercial area",Water Supply,High,2024-01-04 20:49:32,In Progress
CF-158054,"pressure issue, near park",Water Supply,Low,2024-08-25 03:34:10,Resolved
CF-158055,"rodent infestation, in industrial zone, urgent attention required",Waste-Water/Sewage,High,2025-11-04 09:13:12,In Progress
CF-158056,"water bill, near school",Water Supply,Low,2025-07-22 05:32:31,Closed
CF-158057,"garbage heap, in neighborhood, urgent attention required",Waste-Water/Sewage,High,2024-05-27 09:17:12,In Progress
CF-158058,"street cleaning, in apartment complex",Waste-Water/Sewage,Low,2025-10-06 16:44:30,Closed
CF-158059,"overflowing gutter, near bus stand",Waste-Water/Sewage,High,2025-09-09 08:54:21,Resolved
CF-158060,"overflowing gutter, near school, urgent attention required",Waste-Water/Sewage,High,2024-07-19 07:07:59,Resolved
CF-158061,"bill correction, in gated community",Water Supply,Low,2024-08-03 20:05:12,Closed
CF-158062,"tanker needed, in gated community, urgent attention required",Water Supply,High,2025-04-03 07:39:36,Resolved
CF-158063,"waste segregation, in apartment complex",Waste-Water/Sewage,Low,2025-01-22 12:41:30,Pending
CF-158064,"drainage choke, near railway station, urgent attention required",Waste-Water/Sewage,High,2025-10-12 21:57:43,Resolved
CF-158065,"garbage heap, in colony, urgent attention required",Waste-Water/Sewage,High,2025-10-08 13:06:14,Pending
CF-158066,"power line touching tree, in gated community, urgent attention required",Electricity,High,2025-09-03 14:42:16,Pending
CF-158067,"toilet overflow, in old city, urgent attention required",Waste-Water/Sewage,High,2025-09-23 12:46:29,Pending
CF-158068,"recycling bin, in slum area",Waste-Water/Sewage,Low,2024-06-06 14:52:00,Closed
CF-158069,"collection timing, in neighborhood",Waste-Water/Sewage,Low,2024-02-27 16:21:59,Resolved
CF-158070,"pressure issue, near park",Water Supply,Low,2025-07-05 15:02:53,Resolved
CF-158071,"overflowing gutter, in colony, urgent attention required",Waste-Water/Sewage,High,2024-03-10 22:09:57,Pending
CF-158072,"leakage minor, in industrial zone",Water Supply,Low,2025-05-28 20:54:16,Closed
CF-158073,"blackout, in commercial area, urgent attention required",Electricity,High,2025-05-12 10:13:02,Pending
CF-158074,"collection timing, near temple",Waste-Water/Sewage,Low,2024-05-23 14:07:24,Pending
CF-158075,"meter exploded, in slum area, urgent attention required",Electricity,High,2025-07-23 17:11:36,In Progress
CF-158076,"generator needed, in apartment complex",Electricity,Low,2025-06-24 19:32:06,Resolved
CF-158077,"overflowing gutter, in industrial zone",Waste-Water/Sewage,High,2024-03-24 07:41:58,Pending
CF-158078,"garbage collection, near bus stand",Waste-Water/Sewage,Low,2024-08-31 13:15:53,Resolved
CF-158079,"tariff inquiry, near bus stand",Electricity,Low,2024-07-27 21:49:26,Closed
CF-158080,"meter reading, in slum area",Water Supply,Low,2025-02-10 19:03:22,Resolved
CF-158081,"no power days, in slum area",Electricity,High,2025-11-24 10:53:18,Pending
CF-158082,"waste segregation, in residential area",Waste-Water/Sewage,Low,2024-01-28 21:04:43,Closed
CF-158083,"collection missed, in market area",Waste-Water/Sewage,Low,2025-12-15 09:44:53,Closed
CF-158084,"no water days, in neighborhood",Water Supply,High,2025-09-23 01:02:42,In Progress
CF-158085,"drainage cleaning, near hospital",Waste-Water/Sewage,Low,2024-12-19 22:06:47,Resolved
CF-158086,"pipeline repair, in old city",Water Supply,Low,2024-11-25 08:33:02,Resolved
CF-158087,"new connection, in our locality",Water Supply,Low,2025-05-14 18:11:06,Closed
CF-158088,"recycling bin, in slum area",Waste-Water/Sewage,Low,2024-06-02 05:51:03,Pending
CF-158089,"street cleaning, near bus stand",Waste-Water/Sewage,Low,2025-11-22 03:04:45,Resolved
CF-158090,"blackout, in residential area, urgent attention required",Electricity,High,2024-01-12 04:56:41,In Progress
CF-158091," contaminated supply, in industrial zone",Water Supply,High,2025-09-18 17:07:32,Resolved
CF-158092,"medical issue, in our locality",Water Supply,High,2024-04-20 09:10:49,In Progress
CF-158093,"power fluctuation, in residential area",Electricity,Low,2024-04-29 15:49:55,Closed
CF-158094,"blackout, in colony",Electricity,High,2024-01-07 01:59:24,Pending
CF-158095,"tanker needed, in commercial area",Water Supply,High,2024-12-20 20:41:38,Pending
CF-158096,"health hazard, near temple, urgent attention required",Waste-Water/Sewage,High,2024-12-30 15:52:44,In Progress
CF-158097,"live wire, in slum area, urgent attention required",Electricity,High,2025-07-02 22:23:33,In Progress
CF-158098,"brown water, in commercial area",Water Supply,High,2025-04-02 14:38:14,Resolved
CF-158099,"toilet overflow, in our locality, urgent attention required",Waste-Water/Sewage,High,2024-03-22 11:32:07,In Progress
CF-158100,"awareness needed, in our locality",Waste-Water/Sewage,Low,2025-05-08 00:28:58,Resolved
CF-158101,"awareness needed, in commercial area",Waste-Water/Sewage,Low,2025-12-26 02:22:21,Pending
CF-158102,"water crisis, in apartment complex",Water Supply,High,2024-03-06 05:06:13,Resolved
CF-158103,"water bill, in gated community",Water Supply,Low,2025-10-25 04:07:00,Pending
CF-158104,"no water supply, near bus stand",Water Supply,High,2025-09-07 08:20:41,Resolved
CF-158105,"power line down, near railway station, urgent attention required",Electricity,High,2025-03-27 18:54:44,Resolved
CF-158106,"collection timing, in gated community",Waste-Water/Sewage,Low,2025-08-13 08:32:25,Pending
CF-158107,"choked drain, in old city, urgent attention required",Waste-Water/Sewage,High,2024-05-27 02:43:13,Resolved
CF-158108,"no water days, near bus stand",Water Supply,High,2025-07-27 06:54:35,Resolved
CF-158109,"fire hazard, in industrial zone, urgent attention required",Electricity,High,2025-12-19 19:53:24,In Progress
